cik,sic,sic1,sic2,sic3
912926,7990,7,79,799
912952,5712,5,57,571
912953,5961,5,59,596
912955,6324,6,63,632
912958,4812,4,48,481
912960,3942,3,39,394
912967,6020,6,60,602
913007,3714,3,37,371
913032,2090,2,20,209
913034,3089,3,30,308
913056,2834,2,28,283
913059,6020,6,60,602
913060,3823,3,38,382
913061,4841,4,48,484
913072,6020,6,60,602
913077,3826,3,38,382
913142,3670,3,36,367
913144,6331,6,63,633
913159,2082,2,20,208
913160,3944,3,39,394
913165,3842,3,38,384
913201,7389,7,73,738
913202,6311,6,63,631
913241,3140,3,31,314
913267,3533,3,35,353
913270,3661,3,36,366
913271,4841,4,48,484
913275,2836,2,28,283
913277,3949,3,39,394
913280,6798,6,67,679
913283,6798,6,67,679
913285,3949,3,39,394
913290,4412,4,44,441
913293,6799,6,67,679
913338,6411,6,64,641
913340,1382,1,13,138
913341,6020,6,60,602
913342,6726,6,67,672
913344,2090,2,20,209
913345,6726,6,67,672
913353,6531,6,65,653
913357,6351,6,63,635
913358,1381,1,13,138
913360,3357,3,33,335
913364,3460,3,34,346
913437,2040,2,20,204
913443,3845,3,38,384
913586,1040,1,10,104
913590,9995,9,99,999
913596,8711,8,87,871
913598,3576,3,35,357
913599,3577,3,35,357
913600,3579,3,35,357
913601,6311,6,63,631
913602,6798,6,67,679
913610,2836,2,28,283
913614,2834,2,28,283
913616,8000,8,80,800
913656,6020,6,60,602
913662,6726,6,67,672
913665,4899,4,48,489
913666,3080,3,30,308
913692,7370,7,73,737
913755,4841,4,48,484
913756,3841,3,38,384
913760,6200,6,62,620
913771,8711,8,87,871
913773,3751,3,37,375
913781,6211,6,62,621
913782,6798,6,67,679
913785,3241,3,32,324
913851,5171,5,51,517
913883,3312,3,33,331
913885,3674,3,36,367
913887,7372,7,73,737
913888,4899,4,48,489
913890,8711,8,87,871
913912,6331,6,63,633
913949,7372,7,73,737
913950,5130,5,51,513
913953,3564,3,35,356
913955,1040,1,10,104
913958,6153,6,61,615
914022,7990,7,79,799
914024,8711,8,87,871
914025,3661,3,36,366
914026,2330,2,23,233
914027,3576,3,35,357
914034,6726,6,67,672
914035,6726,6,67,672
914066,3490,3,34,349
914069,6351,6,63,635
914122,3490,3,34,349
914138,6020,6,60,602
914139,3663,3,36,366
914142,6211,6,62,621
914144,1311,1,13,131
914156,3086,3,30,308
914201,2834,2,28,283
914208,6282,6,62,628
914225,1623,1,16,162
914242,4813,4,48,481
914244,6172,6,61,617
914249,4899,4,48,489
914252,3825,3,38,382
914271,7370,7,73,737
914272,3845,3,38,384
914282,5045,5,50,504
914329,3826,3,38,382
914336,9995,9,99,999
914371,1731,1,17,173
914373,6798,6,67,679
914374,6020,6,60,602
914384,2211,2,22,221
914397,4512,4,45,451
914398,3672,3,36,367
914435,7363,7,73,736
914444,7990,7,79,799
914448,2200,2,22,220
914475,2836,2,28,283
914479,3949,3,39,394
914480,4213,4,42,421
914533,4812,4,48,481
914536,7363,7,73,736
914537,5812,5,58,581
914538,5990,5,59,599
914539,8731,8,87,873
914565,2040,2,20,204
914577,7990,7,79,799
914596,2040,2,20,204
914597,6726,6,67,672
914601,5122,5,51,512
914605,3714,3,37,371
914627,8060,8,80,806
914642,2060,2,20,206
914670,8744,8,87,874
914698,3576,3,35,357
914712,7374,7,73,737
914713,6798,6,67,679
914724,6798,6,67,679
914735,6798,6,67,679
914749,4841,4,48,484
914755,4931,4,49,493
914764,6726,6,67,672
914789,6035,6,60,603
914797,6726,6,67,672
914834,6726,6,67,672
914923,7990,7,79,799
914978,5190,5,51,519
915016,6411,6,64,641
915064,1600,1,16,160
915127,8060,8,80,806
915191,6331,6,63,633
915197,3714,3,37,371
915277,6020,6,60,602
915281,7990,7,79,799
915290,7372,7,73,737
915320,2836,2,28,283
915324,3663,3,36,366
915355,3612,3,36,361
915358,3672,3,36,367
915359,2834,2,28,283
915389,2821,2,28,282
915393,6020,6,60,602
915508,7372,7,73,737
915509,4813,4,48,481
915518,1311,1,13,131
915594,4813,4,48,481
915661,5140,5,51,514
915684,7372,7,73,737
915765,6035,6,60,603
915766,9995,9,99,999
915773,6798,6,67,679
915775,2821,2,28,282
915778,3663,3,36,366
915779,3990,3,39,399
915781,6331,6,63,633
915803,6794,6,67,679
915840,1531,1,15,153
915842,6726,6,67,672
915846,3559,3,35,355
915859,8093,8,80,809
915862,5500,5,55,550
915866,9995,9,99,999
915867,7380,7,73,738
915870,7370,7,73,737
915886,6726,6,67,672
915901,2835,2,28,283
915909,5084,5,50,508
915910,3579,3,35,357
915912,6798,6,67,679
915913,2810,2,28,281
915916,2834,2,28,283
916065,4812,4,48,481
916068,3640,3,36,364
916071,6035,6,60,603
916073,3576,3,35,357
916076,1400,1,14,140
916083,4833,4,48,483
916085,6324,6,63,632
916183,6726,6,67,672
916184,7370,7,73,737
916230,7380,7,73,738
916232,3674,3,36,367
916235,7372,7,73,737
916238,7372,7,73,737
916271,7830,7,78,783
916298,5810,5,58,581
916301,6726,6,67,672
916304,6794,6,67,679
916314,3317,3,33,331
916354,7372,7,73,737
916356,6324,6,63,632
916365,5200,5,52,520
916368,6726,6,67,672
916380,3826,3,38,382
916391,6035,6,60,603
916395,6035,6,60,603
916396,6035,6,60,603
916397,7372,7,73,737
916444,3845,3,38,384
916457,4991,4,49,499
916460,3360,3,33,336
916481,6035,6,60,603
916482,6035,6,60,603
916484,6035,6,60,603
916485,7363,7,73,736
916502,3823,3,38,382
916527,6036,6,60,603
916529,3690,3,36,369
916530,6798,6,67,679
916538,7363,7,73,736
916540,2070,2,20,207
916545,3580,3,35,358
916604,6035,6,60,603
916605,6035,6,60,603
916606,7363,7,73,736
916607,5990,5,59,599
916610,6282,6,62,628
916614,2834,2,28,283
916618,6726,6,67,672
916619,6726,6,67,672
916687,6726,6,67,672
916691,7372,7,73,737
916704,7372,7,73,737
916713,6726,6,67,672
916759,7389,7,73,738
916789,3634,3,36,363
916792,4991,4,49,499
916793,3576,3,35,357
916822,6035,6,60,603
916823,6162,6,61,616
916833,7373,7,73,737
916835,5072,5,50,507
916836,6798,6,67,679
916837,6035,6,60,603
916844,4512,4,45,451
916863,4931,4,49,493
916907,6036,6,60,603
916933,8351,8,83,835
917062,7372,7,73,737
917100,6726,6,67,672
917124,7370,7,73,737
917126,5812,5,58,581
917157,6020,6,60,602
917173,3679,3,36,367
917193,3452,3,34,345
917225,1000,1,10,100
917246,6351,6,63,635
917251,6798,6,67,679
917253,9995,9,99,999
917273,6794,6,67,679
917321,5190,5,51,519
917331,6020,6,60,602
917333,100,0,1,10
917335,3221,3,32,322
917388,6726,6,67,672
917390,7372,7,73,737
917415,3674,3,36,367
917470,5051,5,50,505
917471,9995,9,99,999
917491,3829,3,38,382
917492,6726,6,67,672
917520,3842,3,38,384
917523,3640,3,36,364
917524,8721,8,87,872
917629,6726,6,67,672
917639,3661,3,36,366
917673,7363,7,73,736
917674,6324,6,63,632
917692,2330,2,23,233
917707,4841,4,48,484
917715,6726,6,67,672
917731,2090,2,20,209
917734,3949,3,39,394
917736,3674,3,36,367
917770,3357,3,33,335
917821,3842,3,38,384
917823,7373,7,73,737
917851,1000,1,10,100
917857,1531,1,15,153
917951,6726,6,67,672
917968,2090,2,20,209
918022,3590,3,35,359
918023,6035,6,60,603
918027,3760,3,37,376
918040,4911,4,49,491
918066,2834,2,28,283
918111,5661,5,56,566
918112,9995,9,99,999
918160,3312,3,33,331
918184,6411,6,64,641
918251,3690,3,36,369
918252,1311,1,13,131
918265,6726,6,67,672
918275,5080,5,50,508
918358,4841,4,48,484
918374,3571,3,35,357
918377,3651,3,36,365
918381,3825,3,38,382
918386,3570,3,35,357
918387,7372,7,73,737
918541,3562,3,35,356
918545,2810,2,28,281
918573,1311,1,13,131
918577,3312,3,33,331
918578,3140,3,31,314
918580,3990,3,39,399
918581,7370,7,73,737
918591,8000,8,80,800
918598,2741,2,27,274
918608,1040,1,10,104
918642,3089,3,30,308
918646,3270,3,32,327
918647,3559,3,35,355
918653,3310,3,33,331
918664,6799,6,67,679
918686,6726,6,67,672
918708,6726,6,67,672
918709,4899,4,48,489
918764,7900,7,79,790
918765,3672,3,36,367
918858,5030,5,50,503
918946,5065,5,50,506
918958,6798,6,67,679
918960,3669,3,36,366
918963,6211,6,62,621
918964,2211,2,22,221
918965,5045,5,50,504
918999,3559,3,35,355
919004,6798,6,67,679
919005,7372,7,73,737
919006,3577,3,35,357
919007,6159,6,61,615
919010,7600,7,76,760
919012,5600,5,56,560
919013,7372,7,73,737
919015,2890,2,28,289
919016,3270,3,32,327
919044,4812,4,48,481
919045,3060,3,30,306
919048,3825,3,38,382
919130,7370,7,73,737
919167,5812,5,58,581
919168,3842,3,38,384
919173,7372,7,73,737
919229,7997,7,79,799
919234,3651,3,36,365
919239,1040,1,10,104
919242,5912,5,59,591
919273,5812,5,58,581
919274,4813,4,48,481
919374,3663,3,36,366
919443,3021,3,30,302
919461,2086,2,20,208
919548,7372,7,73,737
919549,3714,3,37,371
919550,3695,3,36,369
919553,6035,6,60,603
919563,3743,3,37,374
919567,6726,6,67,672
919568,6035,6,60,603
919570,3944,3,39,394
919583,3559,3,35,355
919611,2836,2,28,283
919623,8731,8,87,873
919624,6036,6,60,603
919628,5812,5,58,581
919640,7011,7,70,701
919642,3944,3,39,394
919646,3559,3,35,355
919708,6726,6,67,672
919721,4922,4,49,492
919722,2836,2,28,283
919740,6035,6,60,603
919742,3721,3,37,372
919745,2836,2,28,283
919746,7372,7,73,737
919794,7372,7,73,737
919805,6036,6,60,603
919808,6726,6,67,672
919859,6282,6,62,628
919862,5812,5,58,581
919867,7900,7,79,790
919869,4700,4,47,470
919888,6035,6,60,603
919893,6726,6,67,672
919898,6726,6,67,672
919941,6162,6,61,616
919943,4813,4,48,481
919956,8051,8,80,805
919957,4841,4,48,484
919964,3590,3,35,359
919965,4953,4,49,495
919967,6020,6,60,602
919988,6141,6,61,614
919991,1000,1,10,100
919998,2860,2,28,286
919999,5045,5,50,504
920000,3576,3,35,357
920029,3559,3,35,355
920033,2300,2,23,230
920038,7372,7,73,737
920042,7841,7,78,784
920052,8090,8,80,809
920106,6099,6,60,609
920112,6020,6,60,602
920114,6798,6,67,679
920148,8071,8,80,807
920173,8011,8,80,801
920214,7373,7,73,737
920231,4822,4,48,482
920234,6035,6,60,603
920321,2670,2,26,267
920354,7372,7,73,737
920371,3420,3,34,342
920374,3845,3,38,384
920424,6211,6,62,621
920426,3674,3,36,367
920427,6020,6,60,602
920448,7370,7,73,737
920464,3713,3,37,371
920465,2836,2,28,283
920521,7363,7,73,736
920522,6798,6,67,679
920526,6035,6,60,603
920527,5047,5,50,504
920528,5812,5,58,581
920532,7389,7,73,738
920600,6035,6,60,603
920603,6035,6,60,603
920604,6035,6,60,603
920605,6798,6,67,679
920611,3576,3,35,357
920615,6035,6,60,603
920616,6035,6,60,603
920636,3576,3,35,357
920645,3841,3,38,384
920691,7372,7,73,737
920707,7372,7,73,737
920755,4210,4,42,421
920758,3260,3,32,326
920760,1531,1,15,153
920769,6035,6,60,603
920770,6035,6,60,603
920776,6798,6,67,679
920854,4812,4,48,481
920856,6035,6,60,603
920863,7373,7,73,737
920865,6020,6,60,602
920907,4213,4,42,421
920909,7370,7,73,737
920910,3555,3,35,355
920913,7812,7,78,781
920941,7011,7,70,701
920945,6035,6,60,603
920947,2836,2,28,283
920982,5070,5,50,507
920984,7372,7,73,737
920985,6411,6,64,641
920986,6035,6,60,603
920990,4899,4,48,489
920992,7373,7,73,737
921030,2522,2,25,252
921044,5961,5,59,596
921046,3621,3,36,362
921051,6036,6,60,603
921082,6798,6,67,679
921083,6726,6,67,672
921085,6020,6,60,602
921112,6798,6,67,679
921114,2836,2,28,283
921146,3576,3,35,357
921147,3661,3,36,366
921150,3350,3,33,335
921183,6035,6,60,603
921184,6035,6,60,603
921187,6726,6,67,672
921299,2836,2,28,283
921301,7372,7,73,737
921313,3663,3,36,366
921363,6035,6,60,603
921365,3672,3,36,367
921366,3949,3,39,394
921433,1389,1,13,138
921435,6035,6,60,603
921438,7359,7,73,735
921439,2835,2,28,283
921445,3674,3,36,367
921500,2750,2,27,275
921503,3990,3,39,399
921506,2836,2,28,283
921512,4953,4,49,495
921547,6020,6,60,602
921549,4400,4,44,440
921550,5122,5,51,512
921557,6020,6,60,602
921559,6153,6,61,615
921563,9995,9,99,999
921581,6035,6,60,603
921582,3861,3,38,386
921584,6411,6,64,641
921590,6020,6,60,602
921612,8011,8,80,801
921614,5140,5,51,514
921623,9995,9,99,999
921638,1040,1,10,104
921671,6726,6,67,672
921685,3990,3,39,399
921691,3140,3,31,314
921692,6036,6,60,603
921738,7990,7,79,799
921742,4832,4,48,483
921744,6798,6,67,679
921746,6036,6,60,603
921753,6794,6,67,679
921754,1040,1,10,104
921756,7990,7,79,799
921767,6798,6,67,679
921768,6035,6,60,603
921825,6798,6,67,679
921847,6035,6,60,603
921863,6141,6,61,614
921878,5122,5,51,512
921898,3577,3,35,357
921915,3949,3,39,394
921946,6798,6,67,679
921947,5013,5,50,501
921960,3844,3,38,384
922023,3661,3,36,366
922036,6035,6,60,603
922200,5122,5,51,512
922204,3663,3,36,366
922224,4911,4,49,491
922226,7340,7,73,734
922237,3714,3,37,371
922244,6020,6,60,602
922251,3949,3,39,394
922265,6035,6,60,603
922285,9995,9,99,999
922321,3523,3,35,352
922341,4400,4,44,440
922354,1040,1,10,104
922358,5900,5,59,590
922405,3241,3,32,324
922471,7510,7,75,751
922475,8200,8,82,820
922487,6020,6,60,602
922488,7200,7,72,720
922503,4832,4,48,483
922515,4841,4,48,484
922519,7812,7,78,781
922520,7370,7,73,737
922521,7373,7,73,737
922597,6351,6,63,635
922612,3823,3,38,382
922621,6411,6,64,641
922624,5122,5,51,512
922658,7372,7,73,737
922712,2030,2,20,203
922717,8062,8,80,806
922723,3577,3,35,357
922810,5961,5,59,596
922811,6200,6,62,620
922812,2452,2,24,245
922814,2834,2,28,283
922817,5700,5,57,570
922821,8071,8,80,807
922862,2670,2,26,267
922863,4213,4,42,421
922864,6798,6,67,679
922865,3652,3,36,365
922867,2320,2,23,232
922868,1600,1,16,160
922871,3572,3,35,357
922872,2835,2,28,283
922888,7363,7,73,736
922932,3669,3,36,366
922960,2860,2,28,286
922978,5200,5,52,520
922980,8051,8,80,805
923020,8051,8,80,805
923118,6798,6,67,679
923120,3743,3,37,374
923139,6020,6,60,602
923141,7370,7,73,737
923149,2253,2,22,225
923151,3714,3,37,371
923168,4899,4,48,489
923282,4841,4,48,484
923284,6798,6,67,679
923286,3440,3,34,344
923336,6020,6,60,602
923408,5990,5,59,599
923410,7389,7,73,738
923472,7011,7,70,701
923473,2452,2,24,245
923529,6020,6,60,602
923601,3651,3,36,365
923603,6798,6,67,679
923604,4950,4,49,495
923662,3944,3,39,394
923680,6792,6,67,679
923687,6799,6,67,679
923794,3843,3,38,384
923796,6798,6,67,679
923808,6799,6,67,679
923855,3844,3,38,384
923877,4833,4,48,483
923899,9995,9,99,999
923978,3231,3,32,323
924095,6726,6,67,672
924101,5065,5,50,506
924117,3715,3,37,371
924140,5651,5,56,565
924146,2750,2,27,275
924168,3640,3,36,364
924174,8082,8,80,808
924285,6035,6,60,603
924370,6035,6,60,603
924373,7990,7,79,799
924374,5045,5,50,504
924380,5945,5,59,594
924383,3651,3,36,365
924505,7374,7,73,737
924515,3845,3,38,384
924613,3663,3,36,366
924632,3357,3,33,335
924635,5200,5,52,520
924645,2750,2,27,275
924646,7363,7,73,736
924648,3320,3,33,332
924654,2836,2,28,283
924664,6798,6,67,679
924677,3440,3,34,344
924717,8731,8,87,873
924719,3272,3,32,327
924767,6311,6,63,631
924774,1623,1,16,162
924822,3713,3,37,371
924829,3670,3,36,367
924835,3640,3,36,364
924862,2834,2,28,283
924896,5812,5,58,581
924900,4812,4,48,481
924901,6798,6,67,679
924919,5812,5,58,581
924921,2835,2,28,283
924926,6726,6,67,672
924940,8742,8,87,874
925004,4899,4,48,489
925006,3564,3,35,356
925050,5331,5,53,533
925052,8071,8,80,807
925054,3663,3,36,366
925063,7389,7,73,738
925170,7363,7,73,736
925172,9995,9,99,999
925174,3842,3,38,384
925178,7841,7,78,784
925259,9997,9,99,999
925260,2711,2,27,271
925261,2086,2,20,208
925262,2631,2,26,263
925267,6798,6,67,679
925269,1623,1,16,162
925288,7372,7,73,737
925436,4841,4,48,484
925464,6020,6,60,602
925524,7372,7,73,737
925527,1220,1,12,122
925528,4955,4,49,495
925538,7373,7,73,737
925543,2330,2,23,233
925544,5944,5,59,594
925548,3460,3,34,346
925558,6798,6,67,679
925600,6331,6,63,633
925601,5063,5,50,506
925602,4100,4,41,410
925610,3949,3,39,394
925645,4833,4,48,483
925655,4961,4,49,496
925677,6726,6,67,672
925683,6726,6,67,672
925712,2084,2,20,208
925721,1000,1,10,100
925722,6035,6,60,603
925743,3678,3,36,367
925779,5812,5,58,581
925869,2731,2,27,273
925894,2835,2,28,283
925908,2090,2,20,209
925928,4899,4,48,489
925942,1220,1,12,122
925956,7990,7,79,799
925963,6035,6,60,603
925964,4911,4,49,491
925966,3841,3,38,384
926008,2821,2,28,282
926019,7372,7,73,737
926039,6035,6,60,603
926042,3711,3,37,371
926075,4911,4,49,491
926164,6020,6,60,602
926202,5122,5,51,512
926234,6531,6,65,653
926259,7363,7,73,736
926282,3661,3,36,366
926295,5812,5,58,581
926296,6159,6,61,615
926326,7373,7,73,737
926331,7372,7,73,737
926366,4812,4,48,481
926423,3829,3,38,382
926431,6726,6,67,672
926474,3730,3,37,373
926479,1040,1,10,104
926505,6726,6,67,672
926613,1531,1,15,153
926617,2835,2,28,283
926683,2834,2,28,283
926763,3531,3,35,353
926764,7380,7,73,738
926844,2834,2,28,283
926849,7373,7,73,737
926861,6798,6,67,679
926864,4911,4,49,491
926866,6798,6,67,679
926966,6020,6,60,602
926978,2082,2,20,208
927003,3679,3,36,367
927066,8090,8,80,809
927102,6798,6,67,679
927122,8000,8,80,800
927133,7372,7,73,737
927313,6035,6,60,603
927355,5065,5,50,506
927362,3559,3,35,355
927417,2200,2,22,220
927426,1040,1,10,104
927454,2670,2,26,267
927456,7370,7,73,737
927471,7990,7,79,799
927558,4100,4,41,410
927600,1311,1,13,131
927628,6141,6,61,614
927643,5945,5,59,594
927653,5122,5,51,512
927717,6020,6,60,602
927720,4832,4,48,483
927760,5700,5,57,570
927761,2836,2,28,283
927806,5600,5,56,560
927807,6020,6,60,602
927809,4213,4,42,421
927810,6726,6,67,672
927829,2834,2,28,283
927856,7812,7,78,781
927914,7200,7,72,720
927970,3714,3,37,371
927971,6020,6,60,602
927993,1040,1,10,104
928022,1311,1,13,131
928054,2891,2,28,289
928063,7310,7,73,731
928064,3715,3,37,371
928065,5812,5,58,581
928155,7200,7,72,720
928156,5200,5,52,520
928340,4941,4,49,494
928358,6035,6,60,603
928366,5093,5,50,509
928395,5141,5,51,514
928403,2721,2,27,272
928420,3560,3,35,356
928421,3559,3,35,355
928422,3714,3,37,371
928423,7948,7,79,794
928451,3050,3,30,305
928465,5190,5,51,519
928507,4841,4,48,484
928592,6035,6,60,603
928599,7323,7,73,732
928609,6726,6,67,672
928658,4213,4,42,421
928659,4812,4,48,481
928663,6020,6,60,602
928697,7011,7,70,701
928735,6798,6,67,679
928737,3613,3,36,361
928753,7372,7,73,737
928810,1311,1,13,131
928876,3674,3,36,367
928878,3663,3,36,366
928908,3140,3,31,314
928911,6020,6,60,602
928950,3350,3,33,335
928953,9995,9,99,999
928966,2834,2,28,283
929008,5063,5,50,506
929031,6331,6,63,633
929035,5190,5,51,519
929037,3714,3,37,371
929058,4911,4,49,491
929061,5122,5,51,512
929180,6726,6,67,672
929186,6331,6,63,633
929223,6512,6,65,651
929299,3089,3,30,308
929313,3829,3,38,382
929351,7812,7,78,781
929428,5940,5,59,594
929454,6798,6,67,679
929457,7372,7,73,737
929470,5940,5,59,594
929473,3567,3,35,356
929522,4412,4,44,441
929528,8111,8,81,811
929544,4812,4,48,481
929545,6798,6,67,679
929546,1700,1,17,170
929547,2834,2,28,283
929548,2834,2,28,283
929549,6035,6,60,603
929646,6035,6,60,603
929647,6798,6,67,679
929648,7370,7,73,737
929697,2810,2,28,281
929700,4812,4,48,481
929757,4899,4,48,489
929775,3825,3,38,382
929807,3822,3,38,382
929846,3674,3,36,367
929869,2721,2,27,272
929872,2721,2,27,272
929887,8200,8,82,820
929900,3841,3,38,384
929929,7011,7,70,701
929940,7372,7,73,737
929941,7990,7,79,799
929987,3841,3,38,384
929994,8300,8,83,830
930090,3826,3,38,382
930095,2870,2,28,287
930114,5940,5,59,594
930159,4955,4,49,495
930182,6035,6,60,603
930184,2834,2,28,283
930203,6035,6,60,603
930236,6798,6,67,679
930239,4512,4,45,451
930242,4813,4,48,481
930245,7990,7,79,799
930277,6035,6,60,603
930278,1311,1,13,131
930309,5411,5,54,541
930373,6035,6,60,603
930405,6035,6,60,603
930420,7363,7,73,736
930429,6035,6,60,603
930436,3652,3,36,365
930481,3842,3,38,384
930541,6035,6,60,603
930542,3669,3,36,366
930543,2084,2,20,208
930548,6798,6,67,679
930553,2834,2,28,283
930599,3674,3,36,367
930610,8011,8,80,801
930686,5812,5,58,581
930708,7372,7,73,737
930735,2421,2,24,242
930738,4812,4,48,481
930775,3845,3,38,384
930795,3751,3,37,375
930796,7011,7,70,701
930803,3577,3,35,357
930828,6726,6,67,672
930836,6035,6,60,603
930884,7372,7,73,737
930885,7372,7,73,737
931015,3790,3,37,379
931058,4833,4,48,483
931059,8071,8,80,807
931066,6035,6,60,603
931069,4924,4,49,492
931073,7389,7,73,738
931074,6035,6,60,603
931085,7830,7,78,783
931125,3541,3,35,354
931148,3620,3,36,362
931154,3578,3,35,357
931183,4812,4,48,481
931336,2020,2,20,202
931427,4922,4,49,492
931428,6020,6,60,602
931457,3714,3,37,371
931581,4991,4,49,499
931583,8711,8,87,871
931584,3312,3,33,331
931588,6199,6,61,619
931612,700,0,7,70
931683,6512,6,65,651
931686,2834,2,28,283
931688,2320,2,23,232
931702,8000,8,80,800
931707,6211,6,62,621
931782,8060,8,80,806
931784,7372,7,73,737
931814,2510,2,25,251
931911,7363,7,73,736
931947,2090,2,20,209
931948,1090,1,10,109
932021,3663,3,36,366
932064,7372,7,73,737
932088,3576,3,35,357
932089,4812,4,48,481
932110,4731,4,47,473
932111,3674,3,36,367
932112,7372,7,73,737
932113,3861,3,38,386
932129,3716,3,37,371
932130,2052,2,20,205
932132,2631,2,26,263
932140,4813,4,48,481
932145,100,0,1,10
932181,1311,1,13,131
932203,7372,7,73,737
932277,6411,6,64,641
932278,6141,6,61,614
932279,7373,7,73,737
932280,7373,7,73,737
932290,7372,7,73,737
932352,2836,2,28,283
932372,3851,3,38,385
932422,5090,5,50,509
932424,7363,7,73,736
932470,4812,4,48,481
932554,4833,4,48,483
932623,5812,5,58,581
932628,5900,5,59,590
932631,2835,2,28,283
932694,3661,3,36,366
932695,3510,3,35,351
932696,5045,5,50,504
932697,6035,6,60,603
932698,5961,5,59,596
932699,5900,5,59,590
932772,7370,7,73,737
932780,6020,6,60,602
932781,6020,6,60,602
932787,3674,3,36,367
932790,5734,5,57,573
932793,4841,4,48,484
932872,4841,4,48,484
932903,2836,2,28,283
932980,3674,3,36,367
932985,3564,3,35,356
